tournament,year,date,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,model_prediction,model_points,model_decision_margin,blend00_prediction,blend00_points,blend00_decision_margin,blend005_prediction,blend005_points,blend005_decision_margin,blend01_prediction,blend01_points,blend01_decision_margin,blend015_prediction,blend015_points,blend015_decision_margin,blend02_prediction,blend02_points,blend02_decision_margin,blend025_prediction,blend025_points,blend025_decision_margin,blend03_prediction,blend03_points,blend03_decision_margin,blend035_prediction,blend035_points,blend035_decision_margin,blend04_prediction,blend04_points,blend04_decision_margin,blend045_prediction,blend045_points,blend045_decision_margin,blend05_prediction,blend05_points,blend05_decision_margin,blend055_prediction,blend055_points,blend055_decision_margin,blend06_prediction,blend06_points,blend06_decision_margin,blend065_prediction,blend065_points,blend065_decision_margin,blend07_prediction,blend07_points,blend07_decision_margin,blend075_prediction,blend075_points,blend075_decision_margin,blend08_prediction,blend08_points,blend08_decision_margin,blend085_prediction,blend085_points,blend085_decision_margin,blend09_prediction,blend09_points,blend09_decision_margin,blend095_prediction,blend095_points,blend095_decision_margin,blend10_prediction,blend10_points,blend10_decision_margin
African Cup of Nations,2022,2022-01-30,Egypt,Morocco,2,1,0.24705599168917713,0.3891222746672295,0.36382173364359344,0.25018844473235125,0.3301757846823878,0.4196357705857489,0.05894648998508564,draw,away,True,0-0,0,0.14257202157179738,0-1,0,0.1046718859468101,0-1,0,0.09230967227519993,0-1,0,0.07994745860358876,0-1,0,0.06758524493197737,0-1,0,0.05522303126036521,0-1,0,0.04286081758875271,0-1,0,0.030498603917139322,0-1,0,0.01813639024552538,0-1,0,0.005774176573910439,0-0,0,0.006588037097704058,0-0,0,0.01895025076932011,0-0,0,0.031312464440936716,0-0,0,0.043674678112553766,0-0,0,0.05603689178417082,0-0,0,0.06839910545578953,0-0,0,0.08076131912740814,0-0,0,0.09312353279902752,0-0,0,0.10548574647064757,0-0,0,0.11784796014226784,0-0,0,0.13021017381388933,0-0,0,0.14257238748551104
African Cup of Nations,2022,2022-01-29,Burkina Faso,Tunisia,1,0,0.30512658577613744,0.34112006241853804,0.3537533518053245,0.2442596138889576,0.33985798616642454,0.4158823999441223,0.06212904813904556,away,away,False,0-0,0,0.031879625257748345,0-1,0,0.08449827113183361,0-1,0,0.07867935882871657,0-1,0,0.07286044652559986,0-1,0,0.06704153422248327,0-1,0,0.061222621919367004,0-1,0,0.055403709616251184,0-1,0,0.04958479731313559,0-1,0,0.0437658850100201,0-1,0,0.037946972706904614,0-1,0,0.03212806040379024,0-1,0,0.02630914810067575,0-1,0,0.020490235797561485,0-1,0,0.014671323494447774,0-1,0,0.008852411191333731,0-1,0,0.003033498888220576,0-0,0,0.002785413414892468,0-0,0,0.008604325718005179,0-0,0,0.014423238021117335,0-0,0,0.020242150324229713,0-0,0,0.02606106262734187,0-0,0,0.03187997493045325
African Cup of Nations,2022,2022-01-29,Gambia,Cameroon,2,0,0.16364780813393345,0.3428511516572856,0.49350104020878094,0.10593057581985563,0.273522311342907,0.6205471128377194,0.1270460726286974,away,away,False,0-1,0,0.1271079019679071,0-1,0,0.15983342132653622,0-1,0,0.15819726767806663,0-1,0,0.15656111402959716,0-1,0,0.15492496038112735,0-1,0,0.1532888067326572,0-1,0,0.15165265308418763,0-1,0,0.15001649943571682,0-1,0,0.14838034578724713,0-1,0,0.1467441921387762,0-1,0,0.1451080384903064,0-1,0,0.14347188484183637,0-1,0,0.14183573119336534,0-1,0,0.1401995775448952,0-1,0,0.13856342389642384,0-1,0,0.1369272702479536,0-1,0,0.13529111659948256,0-1,0,0.13365496295101176,0-1,0,0.13201880930254062,0-1,0,0.1303826556540696,0-1,0,0.12874650200559834,0-1,0,0.1271103483571272
African Cup of Nations,2022,2022-01-26,Mali,Equatorial Guinea,0,0,0.5048942951261683,0.3216982725385154,0.17340743233531614,0.5617490352095802,0.29082509320204936,0.14742587158786366,0.05685474008366519,home,home,False,1-0,0,0.07906359566465238,1-0,0,0.08796993500171424,1-0,0,0.08752476220423566,1-0,0,0.08707958940675731,1-0,0,0.08663441660927862,1-0,0,0.08618924381180026,1-0,0,0.08574407101432191,1-0,0,0.08529889821684344,1-0,0,0.08485372541936498,1-0,0,0.08440855262188685,1-0,0,0.0839633798244086,1-0,0,0.08351820702692991,1-0,0,0.08307303422945189,1-0,0,0.08262786143197354,1-0,0,0.0821826886344953,1-0,0,0.08173751583701716,1-0,0,0.08129234303953892,1-0,0,0.08084717024206067,1-0,0,0.08040199744458276,1-0,0,0.07995682464710441,1-0,0,0.07951165184962639,1-0,0,0.07906647905214836
African Cup of Nations,2022,2022-01-26,Ivory Coast,Egypt,0,0,0.3435330238463679,0.3486146627391591,0.3078523134144731,0.4248603570129384,0.32702534586474075,0.24811429712182345,0.08132733316681924,draw,home,True,0-0,3,0.06602846714507304,1-0,0,0.1192670986589437,1-0,0,0.11812558534658524,1-0,0,0.11063105206115997,1-0,0,0.10081660412654159,1-0,0,0.09100215619192287,1-0,0,0.08118770825730559,1-0,0,0.07137326032268787,1-0,0,0.06155881238807137,1-0,0,0.05174436445345443,1-0,0,0.04192991651883893,1-0,0,0.03211546858422354,1-0,0,0.022301020649608705,1-0,0,0.01248657271499487,1-0,0,0.0026721247803804804,0-0,3,0.007142323154232799,0-0,3,0.016956771088845413,0-0,3,0.026771219023458248,0-0,3,0.036585666958070084,0-0,3,0.04640011489268103,0-0,3,0.05621456282729198,0-0,3,0.06602901076190226
African Cup of Nations,2022,2022-01-25,Morocco,Malawi,2,1,0.7125002679880692,0.2362461913790766,0.05125354063285421,0.7407127754810453,0.19365551440809262,0.0656317101103661,0.042590676970735986,home,home,False,1-0,1,0.04673655511214658,1-0,1,0.04859916153228361,1-0,1,0.04850660850401933,1-0,1,0.048414055475754836,1-0,1,0.04832150244749012,1-0,1,0.04822894941922584,1-0,1,0.04813639639096112,1-0,1,0.048043843362696625,1-0,1,0.04795129033443235,1-0,1,0.04785873730616741,1-0,1,0.047766184277903134,1-0,1,0.04767363124963886,1-0,1,0.04758107822137414,1-0,1,0.04748852519310964,1-0,1,0.04739597216484537,1-0,1,0.04730341913658087,1-0,1,0.047210866108316374,1-0,1,0.04711831308005188,1-0,1,0.04702576005178738,1-0,1,0.04693320702352333,1-0,1,0.046840653995258386,1-0,1,0.04674810096699411
African Cup of Nations,2022,2022-01-25,Senegal,Cape Verde,2,0,0.5533740506830629,0.3056163372347827,0.14100961208215432,0.6057748114322631,0.28047740342496197,0.11374778514227335,0.05240076074945095,home,home,False,1-0,1,0.06935100642303849,1-0,1,0.07592268074921038,1-0,1,0.07559430738716899,1-0,1,0.07526593402512727,1-0,1,0.07493756066308599,1-0,1,0.07460918730104449,1-0,1,0.07428081393900332,1-0,1,0.07395244057696226,1-0,1,0.07362406721492065,1-0,1,0.07329569385287904,1-0,1,0.07296732049083798,1-0,1,0.07263894712879637,1-0,1,0.07231057376675476,1-0,1,0.07198220040471337,1-0,1,0.07165382704267309,1-0,1,0.0713254536806317,1-0,1,0.07099708031859064,1-0,1,0.0706687069565497,1-0,1,0.07034033359450831,1-0,1,0.07001196023246725,1-0,1,0.0696835868704262,1-0,1,0.06935521350838514
African Cup of Nations,2022,2022-01-24,Cameroon,Comoros,2,1,0.5899310318181967,0.28693686689876685,0.12313210128303652,0.9280763696341966,0.06270898108660115,0.00921464927883162,0.3381453378161852,home,home,False,1-0,1,0.04633719266811065,1-0,1,0.07290485522385604,1-0,1,0.07157670822514328,1-0,1,0.07024856122643008,1-0,1,0.06892041422771733,1-0,1,0.06759226722900458,1-0,1,0.0662641202302916,1-0,1,0.06493597323157863,1-0,1,0.06360782623286632,1-0,1,0.062279679234153784,1-0,1,0.06095153223544103,1-0,1,0.0596233852367285,1-0,1,0.058295238238015745,1-0,1,0.056967091239303436,1-0,1,0.055638944240591126,1-0,1,0.054310797241878817,1-0,1,0.05298265024316673,1-0,1,0.0516545032444542,1-0,1,0.05032635624574211,1-0,1,0.048998209247029356,1-0,1,0.047670062248317824,1-0,1,0.04634191524960607
African Cup of Nations,2022,2022-01-24,Guinea,Gambia,0,1,0.353928926844331,0.33108593100980055,0.3149851421458685,0.3801345325084182,0.3345377329577437,0.2853277345333532,0.029657407612272813,home,home,False,0-0,0,0.008391445494018712,1-0,0,0.031686475968915384,1-0,0,0.029682573305986892,1-0,0,0.027678670643059178,1-0,0,0.02567476798013113,1-0,0,0.02367086531720375,1-0,0,0.021666962654276034,1-0,0,0.01966305999134832,1-0,0,0.017659157328420827,1-0,0,0.015655254665493556,1-0,0,0.013651352002566286,1-0,0,0.011647449339639016,1-0,0,0.009643546676711856,1-0,0,0.007639644013784919,1-0,0,0.005635741350858314,1-0,0,0.003631838687931377,1-0,0,0.0016279360250047725,0-0,0,0.00037596663792205387,0-0,0,0.002379869300848547,0-0,0,0.0043837719637747075,0-0,0,0.006387674626701201,0-0,0,0.008391577289627028
African Cup of Nations,2022,2022-01-23,Nigeria,Tunisia,0,1,0.32371146385174926,0.3272563560432074,0.3490321801050433,0.5368092856772565,0.29519691370782314,0.16799380061440966,0.21309782182576256,away,home,True,0-0,0,0.007229487127668244,1-0,0,0.10077807408021555,1-0,0,0.09877777447220903,1-0,0,0.0967774748642023,1-0,0,0.094777175256196,1-0,0,0.0927768756481897,1-0,0,0.09077657604018352,1-0,0,0.08877627643217734,1-0,0,0.08677597682417126,1-0,0,0.08477567721616541,1-0,0,0.08277537760815978,1-0,0,0.08077507800015404,1-0,0,0.0787747783921483,1-0,0,0.07677447878414279,1-0,0,0.07477417917613749,1-0,0,0.07277387956813208,1-0,0,0.06435707551855441,1-0,0,0.04227260961232482,1-0,0,0.020188143706095896,0-0,0,0.0018963222001313618,0-0,0,0.01139980648753558,0-0,0,0.007229616866734179
African Cup of Nations,2022,2022-01-23,Burkina Faso,Gabon,1,1,0.4397274388941991,0.34883423013756903,0.211438330968232,0.4134125144934376,0.3381212946830347,0.2484661908240076,0.03702785985553571,home,home,False,1-0,0,0.07566107138393874,1-0,0,0.049445452079049934,1-0,0,0.05075628267877297,1-0,0,0.05206711327849611,1-0,0,0.05337794387821937,1-0,0,0.05468877447794229,1-0,0,0.05599960507766566,1-0,0,0.057310435677388694,1-0,0,0.05862126627711206,1-0,0,0.05993209687683554,1-0,0,0.06124292747655902,1-0,0,0.0625537580762826,1-0,0,0.06386458867600608,1-0,0,0.06517541927573,1-0,0,0.06648624987545393,1-0,0,0.06779708047517741,1-0,0,0.06910791107490111,1-0,0,0.07041874167462525,1-0,0,0.07172957227434906,1-0,0,0.0730404028740731,1-0,0,0.07435123347379735,1-0,0,0.0756620640735215
African Cup of Nations,2022,2022-01-20,Gambia,Tunisia,1,0,0.16081327100507975,0.30390561412443895,0.5352811148704814,0.16784761074049928,0.2931827180397512,0.5389696712202536,0.010722896084939773,away,away,False,0-1,0,0.050137027808186185,0-1,0,0.050485785692600205,0-1,0,0.05046851016901166,0-1,0,0.050451234645423004,0-1,0,0.05043395912183413,0-1,0,0.05041668359824525,0-1,0,0.05039940807465659,0-1,0,0.050382132551067826,0-1,0,0.05036485702747906,0-1,0,0.05034758150389029,0-1,0,0.050330305980301526,0-1,0,0.05031303045671265,0-1,0,0.05029575493312388,0-1,0,0.050278479409535115,0-1,0,0.05026120388594624,0-1,0,0.05024392836235758,0-1,0,0.050226652838768704,0-1,0,0.050209377315179826,0-1,0,0.05019210179159128,0-1,0,0.050174826268002404,0-1,0,0.05015755074441375,0-1,0,0.05014027522082476
African Cup of Nations,2022,2022-01-20,Mali,Mauritania,2,0,0.5942269110018294,0.2779327200742317,0.12784036892393882,0.7672941395219703,0.17610381001226674,0.05660205046625433,0.17306722851989514,home,home,False,1-0,1,0.021752821005480927,1-0,1,0.028092095950969842,1-0,1,0.027775279951789855,1-0,1,0.027458463952610312,1-0,1,0.027141647953430548,1-0,1,0.026824831954251227,1-0,1,0.026508015955071684,1-0,1,0.02619119995589214,1-0,1,0.025874383956712155,1-0,1,0.025557567957532612,1-0,1,0.02524075195835307,1-0,1,0.024923935959173082,1-0,1,0.02460711995999354,1-0,1,0.024290303960813553,1-0,1,0.023973487961633788,1-0,1,0.023656671962454245,1-0,1,0.02333985596327448,1-0,1,0.023023039964094494,1-0,1,0.02270622396491473,1-0,1,0.022389407965734964,1-0,1,0.022072591966554977,1-0,1,0.0217557759673751
African Cup of Nations,2022,2022-01-20,Ivory Coast,Algeria,3,1,0.32334366131641684,0.28872283988021447,0.3879334988033686,0.31117177226898735,0.29983545676422135,0.3889927709673074,0.012171889047687595,away,away,False,1-2,0,0.010484319641248407,1-2,0,0.010513830296161375,1-2,0,0.01051239877755783,1-2,0,0.010510967258954063,1-2,0,0.010509535740350406,1-2,0,0.010508104221746528,1-2,0,0.010506672703142983,1-2,0,0.010505241184539327,1-2,0,0.01050380966593556,1-2,0,0.010502378147331792,1-2,0,0.010500946628728025,1-2,0,0.010499515110124369,1-2,0,0.010498083591520713,1-2,0,0.010496652072916945,1-2,0,0.010495220554313178,1-2,0,0.010493789035709633,1-2,0,0.010492357517105755,1-2,0,0.010490925998501988,1-2,0,0.010489494479898331,1-2,0,0.010488062961294675,1-2,0,0.010486631442691019,1-2,0,0.010485199924087252
African Cup of Nations,2022,2022-01-20,Sierra Leone,Equatorial Guinea,0,1,0.2594598564485593,0.3777672627466669,0.3627728808047739,0.2550373072963179,0.35658394729995707,0.38837874540420875,0.025605864599193034,draw,away,True,0-0,0,0.11232200911151069,0-0,0,0.01458879661427015,0-0,0,0.01947547699280583,0-0,0,0.02436215737134162,0-0,0,0.029248837749877854,0-0,0,0.0341355181284142,0-0,0,0.03902219850695121,0-0,0,0.04390887888548778,0-0,0,0.04879555926402479,0-0,0,0.053682239642562135,0-0,0,0.05856892002110026,0-0,0,0.0634556003996376,0-0,0,0.06834228077817572,0-0,0,0.07322896115671362,0-0,0,0.07811564153525263,0-0,0,0.08300232191379087,0-0,0,0.08788900229233043,0-0,0,0.09277568267086966,0-0,0,0.09766236304940867,0-0,0,0.10254904342794868,0-0,0,0.10743572380648869,0-0,0,0.1123224041850287
African Cup of Nations,2022,2022-01-19,Egypt,Sudan,1,0,0.6977332192675182,0.21733679066767872,0.08492999006480312,0.7779963299275096,0.15905503464221163,0.06294863543068273,0.08026311065978942,home,home,False,2-0,1,0.058913503813059265,2-0,1,0.06573175776514284,2-0,1,0.0653926921973238,2-0,1,0.06505362662950498,2-0,1,0.06471456106168616,2-0,1,0.06437549549386712,2-0,1,0.06403642992604808,2-0,1,0.06369736435822881,2-0,1,0.06335829879040955,2-0,1,0.06301923322259118,2-0,1,0.06268016765477213,2-0,1,0.06234110208695265,2-0,1,0.062002036519133386,2-0,1,0.06166297095131412,2-0,1,0.0613239053834953,2-0,1,0.06098483981567604,2-0,1,0.060645774247856776,2-0,1,0.06030670868003796,2-0,1,0.059967643112218916,2-0,1,0.05962857754439943,2-0,1,0.05928951197658017,2-0,1,0.058950446408760904
African Cup of Nations,2022,2022-01-19,Guinea-Bissau,Nigeria,0,2,0.1235284913548595,0.25974167927274533,0.6167298293723952,0.17944647286047466,0.2656726392777393,0.5548808878612768,0.061848941510863786,away,away,False,0-2,3,0.013877528303289033,0-2,3,0.01248872782406485,0-2,3,0.012558329662372247,0-2,3,0.012627931500679423,0-2,3,0.012697533338986822,0-2,3,0.01276713517729422,0-2,3,0.012836737015601618,0-2,3,0.012906338853909016,0-2,3,0.012975940692216303,0-2,3,0.01304554253052359,0-2,3,0.013115144368830989,0-2,3,0.013184746207138165,0-2,3,0.013254348045445452,0-2,3,0.01332394988375285,0-2,3,0.013393551722060137,0-2,3,0.013463153560367536,0-2,3,0.013532755398674712,0-2,3,0.01360235723698211,0-2,3,0.013671959075289286,0-2,3,0.013741560913596795,0-2,3,0.013811162751904194,0-2,3,0.01388076459021137
African Cup of Nations,2022,2022-01-18,Ghana,Comoros,2,3,0.6260927036141637,0.2635285429923018,0.11037875339353456,0.7527786871159081,0.17666094530645848,0.07056036757813026,0.126685983501496,home,home,False,1-0,0,0.009026063768756254,1-0,0,0.010854523451063303,1-0,0,0.010763187444719602,1-0,0,0.010671851438375901,1-0,0,0.010580515432032422,1-0,0,0.010489179425688722,1-0,0,0.010397843419344799,1-0,0,0.010306507413000876,1-0,0,0.010215171406657397,1-0,0,0.010123835400313475,1-0,0,0.010032499393969552,1-0,0,0.009941163387626073,1-0,0,0.009849827381282372,1-0,0,0.009758491374938671,1-0,0,0.009667155368594749,1-0,0,0.009575819362251048,1-0,0,0.009484483355907125,1-0,0,0.009393147349563202,1-0,0,0.009301811343219502,1-0,0,0.009210475336875579,1-0,0,0.0091191393305321,1-0,0,0.009027803324188177
African Cup of Nations,2022,2022-01-18,Gabon,Morocco,2,2,0.12419446937530819,0.3226899449468094,0.5531155856778824,0.13734519927267771,0.33160533223034433,0.5310494684964856,0.02206611718115064,away,away,False,0-1,0,0.12017770196314581,0-1,0,0.1153874963372492,0-1,0,0.11562722485280752,0-1,0,0.11586695336836583,0-1,0,0.11610668188392448,0-1,0,0.1163464103994829,0-1,0,0.11658613891504133,0-1,0,0.11682586743059975,0-1,0,0.11706559594615806,0-1,0,0.11730532446171649,0-1,0,0.11754505297727469,0-1,0,0.11778478149283322,0-1,0,0.11802451000839154,0-1,0,0.11826423852394963,0-1,0,0.1185039670395086,0-1,0,0.11874369555506659,0-1,0,0.1189834240706249,0-1,0,0.11922315258618321,0-1,0,0.1194628811017413,0-1,0,0.11970260961729984,0-1,0,0.11994233813285826,0-1,0,0.12018206664841646
African Cup of Nations,2022,2022-01-18,Zimbabwe,Guinea,2,1,0.30426728859275837,0.31979733821405926,0.37593537319318227,0.12982163723434242,0.2572729247009156,0.6129054380652127,0.236970064871795,away,away,False,0-1,0,0.041663710335541504,0-1,0,0.06944506157280428,0-1,0,0.0681025705681656,0-1,0,0.06676007956352792,0-1,0,0.06541758855888957,0-1,0,0.06407509755425089,0-1,0,0.0627326065496121,0-1,0,0.06139011554497342,0-1,0,0.060047624540334854,0-1,0,0.05870513353569584,0-1,0,0.05736264253105705,0-1,0,0.05602015152641793,0-1,0,0.05467766052177914,0-1,0,0.0533351695171399,0-1,0,0.05199267851250078,0-1,0,0.050650187507861544,0-1,0,0.04930769650322242,0-1,0,0.04796520549858274,0-1,0,0.04662271449394351,0-1,0,0.04528022348930383,0-1,0,0.04393773248466459,0-1,0,0.04166475056212526
African Cup of Nations,2022,2022-01-18,Malawi,Senegal,0,0,0.055791140456033256,0.23087206207432262,0.7133367974696441,0.06730684758684384,0.20404228743668304,0.7286508649768569,0.026829774637831517,away,away,False,0-1,0,0.02458961061945364,0-1,0,0.025125040259436293,0-1,0,0.02509863758971176,0-1,0,0.025072234919987668,0-1,0,0.025045832250263356,0-1,0,0.0250194295805386,0-1,0,0.02499302691081473,0-1,0,0.024966624241090196,0-1,0,0.02494022157136566,0-1,0,0.024913818901641793,0-1,0,0.02488741623191726,0-1,0,0.024861013562192502,0-1,0,0.024834610892467968,0-1,0,0.024808208222743877,0-1,0,0.024781805553019565,0-1,0,0.02475540288329503,0-1,0,0.024729000213570274,0-1,0,0.024702597543846405,0-1,0,0.02467619487412165,0-1,0,0.02464979220439778,0-1,0,0.024623389534673024,0-1,0,0.024596986864948267
African Cup of Nations,2022,2022-01-17,Burkina Faso,Ethiopia,1,1,0.5763458498483488,0.27446587545504575,0.14918827469660537,0.6142363986217138,0.24230783803380643,0.14345576334397722,0.03789054877361621,home,home,False,2-0,0,0.004667074746306454,2-0,0,0.004974710935378046,2-0,0,0.0049593671257506244,2-0,0,0.004944023316123425,2-0,0,0.004928679506496336,2-0,0,0.004913335696869137,2-0,0,0.004897991887241826,2-0,0,0.004882648077614182,2-0,0,0.004867304267986983,2-0,0,0.004851960458359783,2-0,0,0.0048366166487324724,2-0,0,0.004821272839105273,2-0,0,0.004805929029478184,2-0,0,0.0047905852198506516,2-0,0,0.004775241410223341,2-0,0,0.004759897600596474,2-0,0,0.004744553790968942,2-0,0,0.004729209981341631,2-0,0,0.0047138661717144315,2-0,0,0.004698522362087121,2-0,0,0.004683178552459921,2-0,0,0.004667834742832833
African Cup of Nations,2022,2022-01-17,Cape Verde,Cameroon,1,1,0.2053775994680653,0.34268457478897174,0.451937825742963,0.12998121973881838,0.2684093320751838,0.6016094481854902,0.14967162244278104,away,away,False,0-1,0,0.10450896372619856,0-1,0,0.13912228910594338,0-1,0,0.13739170967511427,0-1,0,0.13566113024428583,0-1,0,0.13393055081345617,0-1,0,0.13219997138262707,0-1,0,0.13046939195179874,0-1,0,0.12873881252097052,0-1,0,0.12700823309014098,0-1,0,0.1252776536593122,0-1,0,0.12354707422848354,0-1,0,0.1218164947976551,0-1,0,0.12008591536682689,0-1,0,0.11835533593599856,0-1,0,0.11662475650517046,0-1,0,0.11489417707434224,0-1,0,0.11316359764351414,0-1,0,0.11143301821268625,0-1,0,0.10970243878185837,0-1,0,0.10797185935103082,0-1,0,0.10624127992020316,0-1,0,0.10451070048937561
African Cup of Nations,2022,2022-01-16,Algeria,Equatorial Guinea,0,1,0.658877704024372,0.23006113131312217,0.11106116466250587,0.7409124143741086,0.1885618577551669,0.07052572787118368,0.08203471034950705,home,home,False,2-0,0,0.060469490388442626,2-0,0,0.06803557803556437,2-0,0,0.06765892899923287,2-0,0,0.06728227996290137,2-0,0,0.06690563092656943,2-0,0,0.06652898189023815,2-0,0,0.06615233285390643,2-0,0,0.0657756838175747,2-0,0,0.06539903478124298,2-0,0,0.0650223857449117,2-0,0,0.06464573670857976,2-0,0,0.06426908767224848,2-0,0,0.06389243863591632,2-0,0,0.06351578959958504,2-0,0,0.06313914056325332,2-0,0,0.06276249152692137,2-0,0,0.062385842490589205,2-0,0,0.062009193454257705,2-0,0,0.06163254441792643,2-0,0,0.06125589538159448,2-0,0,0.06087924634526232,2-0,0,0.06050259730893093
African Cup of Nations,2022,2022-01-16,Ivory Coast,Sierra Leone,2,2,0.6546611157523057,0.2466297381070026,0.09870914614069175,0.7536594916173973,0.19033093680366892,0.05600957157849549,0.09899837586531078,home,home,False,2-0,0,0.013859569290254559,2-0,0,0.015960124432176537,2-0,0,0.015855300807252393,2-0,0,0.01575047718232825,2-0,0,0.015645653557404327,2-0,0,0.015540829932480404,2-0,0,0.015436006307556482,2-0,0,0.015331182682631894,2-0,0,0.015226359057707972,2-0,0,0.01512153543278405,2-0,0,0.015016711807860128,2-0,0,0.014911888182935984,2-0,0,0.01480706455801184,2-0,0,0.01470224093308814,2-0,0,0.014597417308163996,2-0,0,0.01449259368323963,2-0,0,0.01438777005831593,2-0,0,0.014282946433391563,2-0,0,0.014178122808467863,2-0,0,0.01407329918354372,2-0,0,0.013968475558619797,2-0,0,0.013863651933695875
African Cup of Nations,2022,2022-01-16,Tunisia,Mauritania,4,0,0.6064703820360969,0.27034003643299837,0.12318958153090472,0.6728986937680215,0.22738237322801166,0.09971893300447653,0.06642831173166971,home,home,False,1-0,1,0.009780232597062621,1-0,1,0.010853309164449376,1-0,1,0.010799737429865175,1-0,1,0.010746165695280085,1-0,1,0.010692593960696106,1-0,1,0.01063902222611146,1-0,1,0.010585450491527038,1-0,1,0.010531878756942836,1-0,1,0.010478307022357969,1-0,1,0.010424735287773768,1-0,1,0.010371163553189122,1-0,1,0.010317591818604699,1-0,1,0.010264020084020276,1-0,1,0.010210448349435408,1-0,1,0.010156876614850985,1-0,1,0.010103304880266561,1-0,1,0.010049733145682138,1-0,1,0.009996161411097493,1-0,1,0.009942589676513403,1-0,1,0.00988901794192898,1-0,1,0.009835446207344223,1-0,1,0.009781874472759688
African Cup of Nations,2022,2022-01-16,Gambia,Mali,1,1,0.1659198005227635,0.3107031318543505,0.5233770676228859,0.12257287433550915,0.30084170399741195,0.5765854216675518,0.053208354044429376,away,away,False,0-1,0,0.06101405230985513,0-1,0,0.06722046227712286,0-1,0,0.06691030093576211,0-1,0,0.06660013959440136,0-1,0,0.06628997825304062,0-1,0,0.06597981691167987,0-1,0,0.06566965557031912,0-1,0,0.06535949422895837,0-1,0,0.0650493328875974,0-1,0,0.06473917154623665,0-1,0,0.06442901020487579,0-1,0,0.06411884886351504,0-1,0,0.06380868752215396,0-1,0,0.06349852618079299,0-1,0,0.06318836483943224,0-1,0,0.06287820349807127,0-1,0,0.06256804215671041,0-1,0,0.06225788081534955,0-1,0,0.06194771947398858,0-1,0,0.06163755813262761,0-1,0,0.06132739679126653,0-1,0,0.06101723544990545
